423025,01:57:30.41,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423026,01:57:30.43,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423027,01:57:30.45,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423028,01:57:30.46,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423029,01:57:30.48,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423030,01:57:30.50,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423031,01:57:30.51,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423032,01:57:30.53,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423033,01:57:30.55,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423034,01:57:30.56,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423035,01:57:30.58,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423036,01:57:30.60,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423037,01:57:30.61,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423038,01:57:30.63,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423039,01:57:30.65,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423040,01:57:30.66,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423041,01:57:30.68,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423042,01:57:30.70,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423043,01:57:30.71,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423044,01:57:30.73,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423045,01:57:30.75,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423046,01:57:30.76,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423047,01:57:30.78,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423048,01:57:30.80,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423049,01:57:30.81,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423050,01:57:30.83,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423051,01:57:30.85,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423052,01:57:30.86,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423053,01:57:30.88,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423054,01:57:30.90,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423055,01:57:30.91,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423056,01:57:30.93,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423057,01:57:30.95,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423058,01:57:30.96,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423059,01:57:30.98,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423060,01:57:31.00,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423061,01:57:31.01,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423062,01:57:31.03,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423063,01:57:31.05,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423064,01:57:31.06,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423065,01:57:31.08,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423066,01:57:31.10,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423067,01:57:31.11,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423068,01:57:31.13,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423069,01:57:31.15,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423070,01:57:31.16,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423071,01:57:31.18,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423072,01:57:31.20,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423073,01:57:31.21,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423074,01:57:31.23,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423075,01:57:31.25,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423076,01:57:31.26,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423077,01:57:31.28,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423078,01:57:31.30,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423079,01:57:31.31,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423080,01:57:31.33,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423081,01:57:31.35,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423082,01:57:31.36,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423083,01:57:31.38,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423084,01:57:31.40,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423085,01:57:31.41,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423086,01:57:31.43,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423087,01:57:31.45,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423088,01:57:31.46,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423089,01:57:31.48,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423090,01:57:31.50,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423091,01:57:31.51,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423092,01:57:31.53,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423093,01:57:31.55,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423094,01:57:31.56,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423095,01:57:31.58,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423096,01:57:31.60,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423097,01:57:31.61,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423098,01:57:31.63,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423099,01:57:31.65,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423100,01:57:31.66,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423101,01:57:31.68,7663ec0f,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423102,01:57:31.70,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423103,01:57:31.71,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423104,01:57:31.73,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423105,01:57:31.75,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423106,01:57:31.76,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423107,01:57:31.78,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423108,01:57:31.80,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423109,01:57:31.81,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423110,01:57:31.83,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423111,01:57:31.85,3d12449c,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423112,01:57:31.86,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423113,01:57:31.88,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423114,01:57:31.90,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423115,01:57:31.91,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423116,01:57:31.93,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423117,01:57:31.95,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423118,01:57:31.96,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423119,01:57:31.98,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423120,01:57:32.00,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423121,01:57:32.01,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423122,01:57:32.03,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423123,01:57:32.05,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423124,01:57:32.06,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423125,01:57:32.08,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423126,01:57:32.10,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423127,01:57:32.11,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423128,01:57:32.13,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423129,01:57:32.15,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423130,01:57:32.16,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423131,01:57:32.18,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423132,01:57:32.20,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423133,01:57:32.21,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423134,01:57:32.23,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423135,01:57:32.25,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423136,01:57:32.26,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423137,01:57:32.28,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423138,01:57:32.30,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423139,01:57:32.31,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423140,01:57:32.33,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423141,01:57:32.35,186cd021,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423142,01:57:32.36,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423143,01:57:32.38,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423144,01:57:32.40,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423145,01:57:32.41,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423146,01:57:32.43,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423147,01:57:32.45,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423148,01:57:32.46,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423149,01:57:32.48,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423150,01:57:32.50,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423151,01:57:32.51,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423152,01:57:32.53,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423153,01:57:32.55,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423154,01:57:32.56,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423155,01:57:32.58,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423156,01:57:32.60,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423157,01:57:32.61,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423158,01:57:32.63,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423159,01:57:32.65,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423160,01:57:32.66,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423161,01:57:32.68,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423162,01:57:32.70,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423163,01:57:32.71,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423164,01:57:32.73,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423165,01:57:32.75,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423166,01:57:32.76,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423167,01:57:32.78,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423168,01:57:32.80,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423169,01:57:32.81,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423170,01:57:32.83,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423171,01:57:32.85,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423172,01:57:32.86,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423173,01:57:32.88,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423174,01:57:32.90,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423175,01:57:32.91,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423176,01:57:32.93,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423177,01:57:32.95,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423178,01:57:32.96,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423179,01:57:32.98,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423180,01:57:33.00,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423181,01:57:33.01,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423182,01:57:33.03,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423183,01:57:33.05,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423184,01:57:33.06,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423185,01:57:33.08,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423186,01:57:33.10,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423187,01:57:33.11,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423188,01:57:33.13,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423189,01:57:33.15,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423190,01:57:33.16,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423191,01:57:33.18,e844dc46,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423192,01:57:33.20,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423193,01:57:33.21,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423194,01:57:33.23,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423195,01:57:33.25,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423196,01:57:33.26,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423197,01:57:33.28,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423198,01:57:33.30,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423199,01:57:33.31,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423200,01:57:33.33,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423201,01:57:33.35,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423202,01:57:33.36,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423203,01:57:33.38,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423204,01:57:33.40,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423205,01:57:33.41,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423206,01:57:33.43,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423207,01:57:33.45,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423208,01:57:33.46,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423209,01:57:33.48,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423210,01:57:33.50,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423211,01:57:33.51,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423212,01:57:33.53,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423213,01:57:33.55,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423214,01:57:33.56,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423215,01:57:33.58,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423216,01:57:33.60,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423217,01:57:33.61,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423218,01:57:33.63,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423219,01:57:33.65,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423220,01:57:33.66,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423221,01:57:33.68,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423222,01:57:33.70,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423223,01:57:33.71,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423224,01:57:33.73,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423225,01:57:33.75,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423226,01:57:33.76,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423227,01:57:33.78,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423228,01:57:33.80,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423229,01:57:33.81,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
423230,01:57:33.83,ba1df6ff,300,-5000,6912,398,1,フォロッド兵,47,,,,,,,1561,1561,1561,8,8,8
